,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_degree,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.34404754638671875,0.014125442504882813,0.5704186131798707,0.5804795508799991,0.01,2,0.1,polynomial,"{'alpha': 0.01, 'gamma': 0.1, 'degree': 2, 'kernel': 'polynomial'}",94,0.5677862565988294,0.5808325667402925,0.5876504326783886,0.577511306837213,0.5744567375948543,0.5790563754239852,0.5572598253280112,0.5840296943892959,0.5649398136992705,0.5809678110092087,0.018891752437998482,0.0022840386770681125,0.010230760427935045,0.0021818541731349495
1,0.32682008743286134,0.012265634536743165,0.5769508901592327,0.5909453788636005,0.01,2,0.3,polynomial,"{'alpha': 0.01, 'gamma': 0.3, 'degree': 2, 'kernel': 'polynomial'}",30,0.5800003821753581,0.589750930021873,0.5821368643268314,0.590928970239723,0.5830546253192188,0.5888629717087831,0.5680548907319107,0.5933735594054017,0.5715076882428446,0.5918104629422221,0.00848188512455749,0.00028597234317786856,0.006036829721636158,0.001575298577638096
2,0.3252262115478516,0.012513017654418946,0.5788414228274138,0.5944888506455808,0.01,2,0.5,polynomial,"{'alpha': 0.01, 'gamma': 0.5, 'degree': 2, 'kernel': 'polynomial'}",6,0.5849651246798667,0.5928522302045487,0.5774076117300972,0.59535131676553,0.587049107677806,0.5921259050451567,0.572092596736024,0.5965652703344486,0.5726926733132749,0.5955495308782199,0.011105496610605009,0.00020208624297517736,0.006168880018987716,0.0016995556752785236
3,0.3164694309234619,0.01241297721862793,0.5792240565175798,0.5960262793633262,0.01,2,0.7,polynomial,"{'alpha': 0.01, 'gamma': 0.7, 'degree': 2, 'kernel': 'polynomial'}",1,0.5869775176175731,0.5941679010221219,0.5743451948040845,0.597279545893536,0.588680126564026,0.5935983743576441,0.5736071124831678,0.5979204993158795,0.5725103311190476,0.5971650762274494,0.001418102196375406,0.00037686240097634067,0.007070514555312511,0.0017778581100754815
4,0.3194746017456055,0.012495994567871094,0.5791280873313475,0.5968758206694063,0.01,2,0.9,polynomial,"{'alpha': 0.01, 'gamma': 0.9, 'degree': 2, 'kernel': 'polynomial'}",2,0.5878956649562417,0.5948730773004267,0.5721720408684965,0.5983515445527304,0.5892932299383655,0.5944645904808951,0.5742210499900781,0.5986444211500583,0.5720584509035554,0.5980454698629205,0.002198442690828664,0.0003128011415384242,0.007780050111826754,0.0018165241479178834
5,0.3178260326385498,0.01229863166809082,0.579014459177228,0.5971820560500951,0.01,2,1,polynomial,"{'alpha': 0.01, 'gamma': 1, 'degree': 2, 'kernel': 'polynomial'}",4,0.5881586628795611,0.5951259892076006,0.5713013034037637,0.5987362178201372,0.5894098002695529,0.5947891328499604,0.5743772730917862,0.5989005552792637,0.5718252562414764,0.5983583850935135,0.0008966594445086471,0.0002913716722943392,0.008054321615179032,0.0018278895332623968
6,0.47327413558959963,0.06012887954711914,0.5721951490802506,0.5881361456058756,0.01,3,0.1,polynomial,"{'alpha': 0.01, 'gamma': 0.1, 'degree': 3, 'kernel': 'polynomial'}",73,0.5743362948951207,0.5869196724683232,0.5799277798944441,0.5875952870875845,0.5801523692926774,0.5857854957742925,0.5599158005715783,0.5913765770291147,0.5666435007474325,0.5890036956700633,0.00639106862587895,0.002356661271263901,0.007865095514066174,0.0019261842271446324
7,0.4791616439819336,0.06222600936889648,0.5744737817841592,0.6021246780261688,0.01,3,0.3,polynomial,"{'alpha': 0.01, 'gamma': 0.3, 'degree': 3, 'kernel': 'polynomial'}",49,0.590912621209495,0.5988882100402697,0.5548604135192038,0.6047501952907203,0.585066968488847,0.6008204171410723,0.5703228262887654,0.6040107669629184,0.5712060794144846,0.6021538006958631,0.009407665836796416,0.001847826662982738,0.012609865750360895,0.002127314833014611
8,0.47512211799621584,0.059131431579589847,0.5720167134097632,0.6073681606327654,0.01,3,0.5,polynomial,"{'alpha': 0.01, 'gamma': 0.5, 'degree': 3, 'kernel': 'polynomial'}",79,0.5937277763761427,0.6042300772133592,0.5402060408660503,0.6104660709650332,0.5821343144323418,0.6061600780787147,0.5727022370435763,0.6085099463882668,0.5713131983307052,0.6074746305184529,0.00542947312670168,0.000670646220510918,0.017813589584272385,0.00210803652621817
9,0.4837361812591553,0.06051640510559082,0.5690471225947438,0.6107820168677918,0.01,3,0.7,polynomial,"{'alpha': 0.01, 'gamma': 0.7, 'degree': 3, 'kernel': 'polynomial'}",104,0.5926315542156942,0.608094268074937,0.5325583303201763,0.6140130985370296,0.5787251043216606,0.6093920953528699,0.5735486762117459,0.6114904977475273,0.5677719479044416,0.6109201246265952,0.02072366102749492,0.0026885147291705424,0.020016047373564497,0.0020058306535902684
