,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_metric,param_n_neighbors,param_weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0024289608001708983,0.008679819107055665,0.19748633712456856,1.0,euclidean,1,uniform,"{'n_neighbors': 1, 'metric': 'euclidean', 'weights': 'uniform'}",83,0.22344150471021984,1.0,0.18661449120526774,1.0,0.2595258551292079,1.0,0.15513356994712713,1.0,0.16271626463102018,1.0,0.0010660193883169722,0.0038942950652314503,0.039098553377672166,0.0
1,0.0018242359161376952,0.006479406356811523,0.19748633712456856,1.0,euclidean,1,distance,"{'n_neighbors': 1, 'metric': 'euclidean', 'weights': 'distance'}",83,0.22344150471021984,1.0,0.18661449120526774,1.0,0.2595258551292079,1.0,0.15513356994712713,1.0,0.16271626463102018,1.0,0.00019767604017129428,0.001151712376158077,0.039098553377672166,0.0
2,0.0017340660095214843,0.006956148147583008,0.3864660164097907,0.7976440752676824,euclidean,2,uniform,"{'n_neighbors': 2, 'metric': 'euclidean', 'weights': 'uniform'}",75,0.3812277367463638,0.7982403109929201,0.4130333930365583,0.7878427493346245,0.395662420966865,0.8009116949927264,0.3823953221306927,0.8000859950265862,0.3600112091684743,0.8011396259915552,0.00022240823958664995,0.001219317950441551,0.01751722757474626,0.005005610306959022
3,0.0018619537353515626,0.00794363021850586,0.38474188048899965,1.0,euclidean,2,distance,"{'n_neighbors': 2, 'metric': 'euclidean', 'weights': 'distance'}",77,0.37994968249479455,1.0,0.4088512250250874,1.0,0.39578451769991563,1.0,0.3819424546067155,1.0,0.3571815226184851,1.0,0.0002144865058290312,0.0011736100636499322,0.017283377004327534,0.0
4,0.0027661800384521486,0.012994480133056641,0.46271953813722283,0.7304243030099615,euclidean,3,uniform,"{'n_neighbors': 3, 'metric': 'euclidean', 'weights': 'uniform'}",65,0.45489220474248426,0.7319922164751548,0.49735609578917583,0.7231908654424406,0.45773495417651666,0.7344514776579439,0.4564892509501878,0.7303426786691521,0.44712518502774956,0.7321442768051163,0.0010448151472066654,0.008684576505137123,0.017707651897677763,0.0038461429955720912
5,0.004939460754394531,0.021509599685668946,0.46028374195684085,1.0,euclidean,3,distance,"{'n_neighbors': 3, 'metric': 'euclidean', 'weights': 'distance'}",67,0.45273559595665336,1.0,0.4950817291254702,1.0,0.45404882870869157,1.0,0.45860661704148653,1.0,0.4409459389519025,1.0,0.0021737308680679457,0.0034482142472432443,0.01834945195519307,0.0
6,0.0018130302429199218,0.008583164215087891,0.5050643565868634,0.6754649730850073,euclidean,5,uniform,"{'n_neighbors': 5, 'metric': 'euclidean', 'weights': 'uniform'}",56,0.4866317201206408,0.6837413695922733,0.5388149994121152,0.6690667472621687,0.5037871463112646,0.6811985231609665,0.4990134154178717,0.6693931242665798,0.4970745016724252,0.6739251011430488,0.00019960733785506568,0.002047804873798037,0.01778173734417481,0.0060257478037256855
7,0.0017974376678466797,0.007192134857177734,0.5045628405584954,1.0,euclidean,5,distance,"{'n_neighbors': 5, 'metric': 'euclidean', 'weights': 'distance'}",58,0.4882836900743195,1.0,0.5378331318178986,1.0,0.49994995192788905,1.0,0.5030463642670396,1.0,0.4937010647053305,1.0,0.0002358482570947986,0.00034364751184915685,0.017398158738885484,0.0
8,0.0032661914825439452,0.011470413208007813,0.5150900123203147,0.6407751740268856,euclidean,7,uniform,"{'n_neighbors': 7, 'metric': 'euclidean', 'weights': 'uniform'}",51,0.4995184705145017,0.6401598858396156,0.5481764972875104,0.6334303410702307,0.5129121150804219,0.650171766192848,0.516195603865944,0.6362752292640914,0.4986473748531959,0.6438386477676419,0.0012608019244562038,0.0024924098434368786,0.01796393218436903,0.005869505418286733
9,0.0019452571868896484,0.00775909423828125,0.5171874342967561,1.0,euclidean,7,distance,"{'n_neighbors': 7, 'metric': 'euclidean', 'weights': 'distance'}",49,0.5022145517209365,1.0,0.5507348159735376,1.0,0.5130132531461806,1.0,0.5203688264447278,1.0,0.4996057241983982,1.0,0.00037855185723354736,0.0003519907127894288,0.0183645070952456,0.0
