,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_solver,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,5.051412963867188,0.0004662513732910156,0.5574802225828791,0.5622358476270332,logistic,1e-05,"(2,)",0.001,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (2,)}",78,0.5509490334916298,0.5645323701619203,0.596842256030212,0.5563664567095611,0.5312049278572353,0.5753662908077465,0.555410912181143,0.5573710080905372,0.5529939833541753,0.5575431123654006,0.6277203883677512,3.387222411189659e-06,0.021479411579137585,0.007180817941835224
1,0.845931100845337,0.0004893302917480469,0.5873891753292068,0.5962556644372355,logistic,1e-05,"(2,)",0.001,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (2,)}",26,0.5988538094977247,0.5997261079134952,0.580821230655592,0.5732433681511688,0.5699575064503644,0.6068593985007508,0.5875487795369123,0.6026539590197639,0.5997645505054402,0.5987954886009987,0.3654646541487476,7.424892009178721e-06,0.011239343379493916,0.011844305084867023
2,0.7004324436187744,0.00046515464782714844,0.5641409994953165,0.5651896006599875,logistic,1e-05,"(2,)",0.01,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (2,)}",69,0.5562886029090018,0.5661118191277248,0.5975006241827994,0.5531036590737135,0.5272311750745559,0.5755160214545372,0.5724887133426797,0.5667931197478511,0.5671958819675462,0.5644233838961112,0.06645035242537597,2.5186753551949037e-06,0.022873025438740965,0.007165386227546407
3,1.278270435333252,0.0004846096038818359,0.5916491565501066,0.6012653442733042,logistic,1e-05,"(2,)",0.01,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (2,)}",1,0.5988274088015155,0.5997295192553151,0.601303893911227,0.5979900013867129,0.5703561319325663,0.6068030312885524,0.5877275985746636,0.6028936350414222,0.6000307495305605,0.5989105343945185,0.17355932814933478,1.0914884836095884e-05,0.01169413420570332,0.0032233233589027102
4,0.16505541801452636,0.0004639625549316406,0.4349908627425817,0.45733656904530956,logistic,1e-05,"(2,)",0.1,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (2,)}",109,0.5688820049004263,0.5797835420778874,0.5051625637712694,0.48279539607446165,0.5063273430655906,0.5199528250676084,0.5120804036924144,0.5244791264269781,0.0825019982832077,0.17967195557961235,0.05041288666527409,1.595802357738639e-06,0.17783756402412937,0.14224483764242335
5,1.0683972358703613,0.0005047321319580078,0.5913173518159993,0.6012035346373696,logistic,1e-05,"(2,)",0.1,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (2,)}",9,0.597787045713331,0.5995562611278505,0.6008739461482722,0.5980024651146651,0.5704718897548411,0.6068618852395525,0.5875875558939119,0.6028236834959784,0.5998663215696401,0.5987733782088014,0.1907521201626074,4.4284542315185114e-05,0.01144303267817647,0.0032713248152067445
6,5.861084985733032,0.0004809856414794922,0.5711005825598064,0.5725979423189939,logistic,1e-05,"(3,)",0.001,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (3,)}",56,0.5575853913870854,0.5682094070889456,0.6109486310641277,0.5695827087020515,0.5416067096625792,0.5776242394247535,0.5726734957430157,0.5730338914650626,0.5726886849422241,0.5745394649141564,0.3081579722858131,4.707423754953169e-06,0.023001791345782983,0.003393349362236848
7,1.780850601196289,0.0004853248596191406,0.5857359146609111,0.6079508283187578,logistic,1e-05,"(3,)",0.001,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (3,)}",37,0.5870675541863154,0.6081561545013096,0.6026906393654974,0.6003442253972475,0.5565303159723187,0.618074465944427,0.5807899562949579,0.6089769324112135,0.6016011074854666,0.6042023633395917,1.2380838021075369,8.771211821805013e-06,0.01684262328683454,0.005924432207920446
8,0.8110350608825684,0.0004737377166748047,0.571934612328873,0.5766755172442627,logistic,1e-05,"(3,)",0.01,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (3,)}",55,0.5661854047241509,0.5820920123403036,0.5972317826874318,0.5535367244282712,0.5496155389228317,0.5901213777950243,0.5732829358572153,0.5788461684286601,0.5733573994527352,0.5787813032290547,0.16922027178791357,4.143273162122432e-06,0.015329602431069848,0.012285596275601888
9,2.2363150119781494,0.0005471706390380859,0.5845921636358844,0.6078160461485075,logistic,1e-05,"(3,)",0.01,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (3,)}",43,0.5952982682292451,0.6064950619635225,0.6105820630503542,0.6002965815863677,0.5663698020636763,0.6132133185741326,0.556867464253176,0.6136794366772782,0.5938432205829705,0.6053958319412365,1.2322190885006097,7.463621171314236e-05,0.019881604658106983,0.005052814689984682
10,0.2832822799682617,0.0004796504974365234,0.5372252553882286,0.5470176125404259,logistic,1e-05,"(3,)",0.1,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (3,)}",97,0.5616007397286942,0.5761967718041686,0.5314381903114421,0.5108943321524474,0.5496293485491892,0.58883182189742,0.5251141643449384,0.5150441519231053,0.5183438340068789,0.5441209849249883,0.10573267517931739,1.2966464073514549e-05,0.01602936359198323,0.03141794220144845
11,2.2119068145751952,0.0004954338073730469,0.5879480856084366,0.6076901899994765,logistic,1e-05,"(3,)",0.1,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 1e-05, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (3,)}",24,0.5960975449859758,0.6067701594594495,0.6074874193828107,0.6036275965595348,0.558264688545907,0.6179427065161636,0.578507859986098,0.6077394161576419,0.599382915141392,0.6023710713045927,1.1942528372289387,1.608291929918884e-05,0.017602139074060018,0.005491095764648279
12,4.95582275390625,0.00046563148498535156,0.5547111443927817,0.5590157507517063,logistic,0.0001,"(2,)",0.001,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (2,)}",84,0.55196829993056,0.5633213029723194,0.5825266398068458,0.5424072160705353,0.5278025391075377,0.5673738083892832,0.5556670476207574,0.5617584996552707,0.5555911954982076,0.5602179266711227,0.44532180832176904,1.6449154196415271e-06,0.017360796411456696,0.008639516539047442
13,1.1356977462768554,0.000485992431640625,0.5913470823542331,0.6012172970700652,logistic,0.0001,"(2,)",0.001,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (2,)}",7,0.5980625459013637,0.5996815049800523,0.6011703050532815,0.5979555800981031,0.570425643205325,0.606859956216274,0.5873865377652492,0.6026826674516367,0.5996903798459461,0.5989067766042601,0.23411865911483745,1.00911631779496e-05,0.011529061517625441,0.0032348994533776907
14,0.7590147495269776,0.00047736167907714845,0.5652012956039015,0.5678930180379134,logistic,0.0001,"(2,)",0.01,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (2,)}",66,0.5563347939841894,0.5674544797136825,0.5980734664651075,0.5610421333142366,0.5292843352684236,0.5744335369470681,0.5721120074851669,0.569905451587348,0.5702018748166204,0.5666294886272316,0.07212771284466253,1.817956908740566e-05,0.022458789989710102,0.004371537951853689
15,0.6339682102203369,0.00047659873962402344,0.5829471760940613,0.5896210595344773,logistic,0.0001,"(2,)",0.01,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (2,)}",48,0.59780509234056,0.5996074454769237,0.6002566709358417,0.5977722166207288,0.5292795351009849,0.5493483169911324,0.5874475665504565,0.6027272599277006,0.5999470155424635,0.5986500586559007,0.277093344024976,7.949034180683474e-06,0.027239089677002025,0.02020573370051566
16,0.18288826942443848,0.0004665851593017578,0.5339442065493184,0.5414139598149121,logistic,0.0001,"(2,)",0.1,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (2,)}",98,0.5641643047389606,0.5776921045460679,0.5905620044283082,0.5612734141723876,0.4827125414645388,0.5370701810218056,0.5178568454738584,0.5273065189363858,0.5144253366409262,0.503727580397914,0.04720402413778439,4.488352442073857e-06,0.0384273401304065,0.025879154578223134
17,1.0058867454528808,0.0005038261413574218,0.591465216661861,0.6012230529534521,logistic,0.0001,"(2,)",0.1,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (2,)}",4,0.598030578054857,0.5996415136072186,0.6013472713805139,0.5979428544969287,0.5704595741217227,0.6069107817725055,0.5875519469999688,0.6028277819052494,0.5999367127522427,0.5987923329853584,0.13463377895103926,2.084569322633763e-05,0.011567851310102503,0.00328921821437797
18,5.784665203094482,0.0005047798156738281,0.5672377237092329,0.571601185802731,logistic,0.0001,"(3,)",0.001,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (3,)}",62,0.5602807520870409,0.5760156990451157,0.6046679882617365,0.5637227295406049,0.53440304178007,0.5776386315497178,0.5685495069730471,0.5693208783807593,0.5682873294442696,0.5713079904974572,0.551422277241902,6.412802098810655e-05,0.022496057181390403,0.004965773188839135
19,1.413527822494507,0.0005029678344726562,0.590655783092056,0.6070276490189698,logistic,0.0001,"(3,)",0.001,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (3,)}",14,0.5934820136007835,0.605765193550853,0.6152485138715094,0.6041062727587391,0.5655601796908953,0.6126593607232549,0.5782723280010509,0.6098089651009395,0.6007158802960408,0.6027984529610624,0.37919873996684766,2.1986278311535843e-06,0.017303957997475868,0.003673315347939578
20,0.8580566883087158,0.00047550201416015627,0.5754706444505082,0.5789659026839378,logistic,0.0001,"(3,)",0.01,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (3,)}",53,0.5667507564024361,0.5821843479398578,0.6040743179285526,0.5703814692039346,0.547552726134598,0.58768765744624,0.5809278936960898,0.5796193956730182,0.5780475280908646,0.5749566431566384,0.0730900388514502,3.2780603870958735e-06,0.01849345097988831,0.005943418363462435
21,1.549827766418457,0.0004962444305419922,0.5641919773512438,0.608399981534462,logistic,0.0001,"(3,)",0.01,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (3,)}",68,0.5933360512864171,0.6057370725749998,0.5948646701702227,0.6003344009670699,0.5661419325566093,0.6148779594208136,0.47483352278444835,0.6129422347649222,0.5917837099585216,0.6081082399445044,0.5855494107333622,1.0021070676143238e-05,0.045913463311858284,0.0051928036565322576
22,0.14739737510681153,0.00047616958618164064,0.5072056278512417,0.5150908617093906,logistic,0.0001,"(3,)",0.1,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (3,)}",102,0.41328112250217,0.44936918574347395,0.5899685575264596,0.5611307219208241,0.47901076810926724,0.5069689696909567,0.4780308004553494,0.5025246179024428,0.5757368906629619,0.5554608132892547,0.04490326392595812,7.258896303654888e-06,0.06635385427465634,0.04072497028603609
23,1.9591701984405518,0.0004996776580810547,0.5863676880860708,0.6082923276558697,logistic,0.0001,"(3,)",0.1,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.0001, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (3,)}",33,0.6030273729077849,0.6043416513067706,0.5929663954886596,0.6034325524566986,0.5646603692887998,0.613982332928955,0.5807743561557157,0.6089756642426198,0.5904099465893943,0.6107294373443042,1.25289568071037,1.603222684682472e-05,0.01296087144447475,0.003949882811775567
24,4.857075548171997,0.00046706199645996094,0.557692769958616,0.5621343236912171,logistic,0.001,"(2,)",0.001,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.001, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (2,)}",76,0.5495990673680478,0.5611191430401555,0.5888797785042741,0.5538359031609354,0.5303085715230453,0.5707363639923976,0.5648189746946324,0.5649111250890223,0.5548574577030809,0.5600690831735746,0.45481236422647847,5.648055122312942e-06,0.019219019939300974,0.005583284280661124
25,0.9124746799468995,0.0004917621612548828,0.59134163310601,0.601126851323903,logistic,0.001,"(2,)",0.001,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.001, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (2,)}",8,0.59792632153162,0.599638884281793,0.6014666528225553,0.597858934052749,0.5700861243040065,0.6067617319954357,0.5875439242962847,0.602652310064567,0.5996851425755836,0.5987223962249696,0.13098073088435971,1.7363683181794285e-06,0.011676536668269148,0.0032481883591990108
26,0.7464766025543212,0.00046720504760742185,0.5617406988733766,0.5674215905953738,logistic,0.001,"(2,)",0.01,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.001, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (2,)}",74,0.5576958360194595,0.5686617647073153,0.6000202207577987,0.5589335734334713,0.5328490608949807,0.5789397554020914,0.5586114451862327,0.5669000599251868,0.5595269315084117,0.563672799508804,0.10419632848142739,2.3340679646530947e-06,0.021592139545984424,0.006641957791706913
27,0.9000807762145996,0.0004963397979736329,0.5911618897423557,0.6011379415029492,logistic,0.001,"(2,)",0.01,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.001, 'learning_rate_init': 0.01, 'hidden_layer_sizes': (2,)}",11,0.5978718297967036,0.5996312732473414,0.6003361022881022,0.5978287088441867,0.569984027958518,0.6068151429013801,0.5877926160132197,0.6026795065700595,0.5998248726552351,0.5987350759517786,0.19726694011937052,1.820831269258067e-05,0.011524674221109199,0.003274198266866537
28,0.1708134174346924,0.0004714012145996094,0.45297773281301074,0.4558210837282914,logistic,0.001,"(2,)",0.1,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.001, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (2,)}",108,0.49774864459172474,0.4961569925260959,0.5289768677748287,0.5015026781734455,0.2764754096555726,0.30456065139457533,0.4438146821334876,0.4718528670081966,0.5178730599094398,0.5050322295391438,0.040960141435441695,4.22855363414676e-06,0.09298251245596965,0.07651439988202202
29,0.8682685852050781,0.00048675537109375,0.5913993872889878,0.6011434292688768,logistic,0.001,"(2,)",0.1,20000,lbfgs,"{'solver': 'lbfgs', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.001, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (2,)}",6,0.5984845974781259,0.5996663592071741,0.6008869372771517,0.5977428713669894,0.5701686366017278,0.6067545138898875,0.5876490897922046,0.6028107731010123,0.5998076752957291,0.5987426287793202,0.12328888788501079,7.96703428113201e-06,0.011625167710321033,0.003279441387816703
30,5.793048620223999,0.00048246383666992185,0.5695600629895999,0.5733167093015515,logistic,0.001,"(3,)",0.001,20000,sgd,"{'solver': 'sgd', 'activation': 'logistic', 'max_iter': 20000, 'alpha': 0.001, 'learning_rate_init': 0.001, 'hidden_layer_sizes': (3,)}",58,0.5602779674589242,0.5753323271381373,0.6079285611537677,0.5671677744837107,0.5339127627489855,0.5758622729005072,0.5725633386596727,0.5738695353413317,0.5731176849266494,0.574351636644071,0.36530852605103037,9.514783371915373e-06,0.023877626774268305,0.003153686729150484
