,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_degree,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.3545706272125244,0.013310956954956054,0.5600077724579066,0.575952530186765,0.01,2,0.1,polynomial,"{'alpha': 0.01, 'gamma': 0.1, 'degree': 2, 'kernel': 'polynomial'}",77,0.5376023995523105,0.5764499144998636,0.5703329197608289,0.5751458825438459,0.5729923354370324,0.5739870897988109,0.5454377193597953,0.5811195103584059,0.5736734881795656,0.573060253732898,0.028148323023373174,0.002519390491569358,0.01533783890312928,0.002822196827759131
1,0.31067395210266113,0.012578821182250977,0.5649602317115237,0.5850639841017852,0.01,2,0.3,polynomial,"{'alpha': 0.01, 'gamma': 0.3, 'degree': 2, 'kernel': 'polynomial'}",46,0.5437928997633728,0.5851375711563788,0.5659709775455418,0.5868805926066767,0.5793211878666056,0.5822367214091637,0.5526874265583945,0.5887802877136723,0.5830286668237035,0.582284747623034,0.0007653558284609326,0.0003886521684822614,0.01504928373286985,0.002562575415018411
2,0.3116405963897705,0.012103652954101563,0.5663569233586491,0.5881457707262792,0.01,2,0.5,polynomial,"{'alpha': 0.01, 'gamma': 0.5, 'degree': 2, 'kernel': 'polynomial'}",29,0.5459769387587452,0.5883367240165409,0.5624399107604319,0.5905439955708869,0.5823193614337203,0.5850764125879913,0.5565111894715682,0.5913011149429769,0.5845372163687793,0.5854706065129998,0.0018391547290736404,0.0002864170965168462,0.014919435103225583,0.002542502925830696
3,0.31230802536010743,0.012283754348754884,0.5663851819362818,0.5895227451254987,0.01,2,0.7,polynomial,"{'alpha': 0.01, 'gamma': 0.7, 'degree': 2, 'kernel': 'polynomial'}",27,0.5464682108335446,0.5897204922855803,0.5603866357817691,0.5921263575147606,0.5826612720950866,0.58642443057385,0.5579225946406029,0.5924648881978924,0.5844871963304061,0.5868775570554099,0.003577151647835359,0.00034837448005208785,0.014811331564681824,0.0025326144696092797
4,0.3106257438659668,0.012318849563598633,0.5656657709984583,0.590274333093796,0.01,2,0.9,polynomial,"{'alpha': 0.01, 'gamma': 0.9, 'degree': 2, 'kernel': 'polynomial'}",37,0.5451400551306725,0.590443610401169,0.5588748492728556,0.59298637538328,0.5819741843051969,0.5872018614483535,0.5582936952383482,0.5931263499114594,0.5840460710452184,0.5876134683247183,0.0007553706752892529,0.0002920159088237496,0.015003792221791646,0.0025313281670436656
5,0.313200855255127,0.012621498107910157,0.5651250519462627,0.5905389506872594,0.01,2,1,polynomial,"{'alpha': 0.01, 'gamma': 1, 'degree': 2, 'kernel': 'polynomial'}",43,0.5438312414707345,0.5906923520352206,0.5582368518251892,0.593289458384833,0.5814721925919855,0.5874835455763812,0.5582879057007384,0.5933704387098779,0.5837970681426661,0.5878589587299845,0.005680657578247808,0.00037967718487138104,0.015254464463809608,0.002534719166804852
6,0.5084867954254151,0.05968055725097656,0.5592535948458354,0.5825977397715404,0.01,3,0.1,polynomial,"{'alpha': 0.01, 'gamma': 0.1, 'degree': 3, 'kernel': 'polynomial'}",81,0.5324692988261177,0.5829088611143451,0.5646549361545583,0.5834090565021122,0.5756620455653145,0.5797070869319318,0.5469753793179251,0.587074286455913,0.576506314365261,0.5798894078533997,0.04445360152673363,0.0028514655520734122,0.017112692152811866,0.0027013121686535234
7,0.5787416458129883,0.06375393867492676,0.5588517353391413,0.5947325372784678,0.01,3,0.3,polynomial,"{'alpha': 0.01, 'gamma': 0.3, 'degree': 3, 'kernel': 'polynomial'}",85,0.5271639804456306,0.595764570008257,0.5563830436463375,0.5966397797134868,0.5800545929599212,0.5920980948856989,0.551109954843042,0.5982017942905116,0.5795471048007748,0.5909584474943843,0.015990697378506294,0.005102128807771003,0.019738302371560164,0.0027539952758147464
8,0.5607186317443847,0.06300320625305175,0.5581091372227962,0.5999885603623997,0.01,3,0.5,polynomial,"{'alpha': 0.01, 'gamma': 0.5, 'degree': 3, 'kernel': 'polynomial'}",95,0.5266374582007977,0.6007180892217922,0.5489919339256395,0.6028340698757255,0.5796738510451553,0.597653649326626,0.5537069443571907,0.6030914510774177,0.5815354985851977,0.5956455423104373,0.02096414108595185,0.004259158482037121,0.02052705808133957,0.002917899343058561
9,0.4842058658599854,0.061130332946777347,0.5582908989868196,0.6036109078674213,0.01,3,0.7,polynomial,"{'alpha': 0.01, 'gamma': 0.7, 'degree': 3, 'kernel': 'polynomial'}",90,0.5324020969995602,0.6041098187713505,0.5429641215020258,0.6068871327716172,0.5785123907031665,0.6016549984573426,0.5550346857236257,0.6065208212339779,0.5825412000057193,0.5988817681028189,0.00521910605539679,0.0021221463506249406,0.01955877771212119,0.0030212746332425864
10,0.4826205730438232,0.06223907470703125,0.557108614168623,0.6065471045180454,0.01,3,0.9,polynomial,"{'alpha': 0.01, 'gamma': 0.9, 'degree': 3, 'kernel': 'polynomial'}",108,0.5376377946992525,0.6069287395281509,0.5390628312732613,0.6100255763843114,0.5709888569266424,0.605155632670368,0.5550423163377471,0.6091020039396526,0.5828112716062119,0.6015235700677437,0.0036934211661077193,0.003188887915323053,0.017676653621185333,0.0030313368382981856
11,0.48146514892578124,0.06036720275878906,0.5554982957018103,0.607866260981367,0.01,3,1,polynomial,"{'alpha': 0.01, 'gamma': 1, 'degree': 3, 'kernel': 'polynomial'}",133,0.5391953880271816,0.6082220225401878,0.5376717543568486,0.6114003239204325,0.5631894130287063,0.6067849736015882,0.5546271718392697,0.6102040492449401,0.5828077512570454,0.6027199355996866,0.0014182699819013304,0.001905332283915614,0.016669066441852277,0.003024409642925632
12,0.49491519927978517,0.06306262016296386,0.5589962763321431,0.5890842740375974,0.01,4,0.1,polynomial,"{'alpha': 0.01, 'gamma': 0.1, 'degree': 4, 'kernel': 'polynomial'}",84,0.5309580515743788,0.5893913889148938,0.5610483805155919,0.5899902866029687,0.5789353242625203,0.5864389498432383,0.5485917390518331,0.5936586560876006,0.5754478862563912,0.5859420887392854,0.023077013864922197,0.0021842640404973364,0.017702139286727415,0.002782488742045453
13,0.4823251247406006,0.0619570255279541,0.5630043368466605,0.603825134846803,0.01,4,0.3,polynomial,"{'alpha': 0.01, 'gamma': 0.3, 'degree': 4, 'kernel': 'polynomial'}",54,0.5510288468634936,0.6040642662169369,0.5480134806868546,0.6067398167585673,0.5774639169424602,0.6021465187346331,0.5532268651253862,0.607194363485068,0.5852885746151076,0.59898070903881,0.0011452714969368803,0.0017046923910820644,0.015293160507029096,0.0030394232853302268
14,0.483752965927124,0.06014118194580078,0.5538477822827834,0.6119480580854088,0.01,4,0.5,polynomial,"{'alpha': 0.01, 'gamma': 0.5, 'degree': 4, 'kernel': 'polynomial'}",138,0.5662761159025267,0.6123480167187413,0.5358888175498,0.614991155251277,0.5252132877706429,0.611732423917104,0.5541632796941574,0.614113231077087,0.5876974104967909,0.6065554634628347,0.0038670793966793233,0.0019759603418737517,0.02210347952541909,0.0029405766853166904
15,0.4828929901123047,0.06027817726135254,0.5146109641217682,0.6185935152699619,0.01,4,0.7,polynomial,"{'alpha': 0.01, 'gamma': 0.7, 'degree': 4, 'kernel': 'polynomial'}",157,0.566795443896062,0.619311395690398,0.5315976597505245,0.6216227683907464,0.33552255871788206,0.6189524777634035,0.5516622646725856,0.6197583345244937,0.5874768935717867,0.6133225999807681,0.0010525829734884316,0.0018835065032862214,0.09139657242471014,0.0027914130013708335
16,0.48360166549682615,0.06134200096130371,0.4494105261443976,0.6234723591824491,0.01,4,0.9,polynomial,"{'alpha': 0.01, 'gamma': 0.9, 'degree': 4, 'kernel': 'polynomial'}",163,0.5548269205209033,0.624364330583253,0.5256507883178441,0.626606041246424,0.03562931743866926,0.6236718698648549,0.5460261259041017,0.6241203255632831,0.5849194785404697,0.6185992286544305,0.002078150095625441,0.0018715212075801073,0.20776781885268017,0.002639039307934701
