,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_metric,param_n_neighbors,param_weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.002108001708984375,0.006934404373168945,0.2028466358107309,1.0,euclidean,1,uniform,"{'n_neighbors': 1, 'metric': 'euclidean', 'weights': 'uniform'}",81,0.24220903010658934,1.0,0.150741456331282,1.0,0.19904353815546305,1.0,0.16456322535797596,1.0,0.25767592910234416,1.0,0.0003301118747022731,0.0006582263655262272,0.04183463226518328,0.0
1,0.0020302772521972657,0.011001491546630859,0.2028466358107309,1.0,euclidean,1,distance,"{'n_neighbors': 1, 'metric': 'euclidean', 'weights': 'distance'}",81,0.24220903010658934,1.0,0.150741456331282,1.0,0.19904353815546305,1.0,0.16456322535797596,1.0,0.25767592910234416,1.0,0.00040278679465481605,0.0005030307171715214,0.04183463226518328,0.0
2,0.0019591808319091796,0.008620834350585938,0.37742888697956267,0.8044040332958733,euclidean,2,uniform,"{'n_neighbors': 2, 'metric': 'euclidean', 'weights': 'uniform'}",77,0.3877963706350932,0.8011461976681408,0.3921337945251724,0.7983347049728166,0.3629193072762439,0.8207998615868455,0.366883184302356,0.8056355903351078,0.3774117781589479,0.7961038119164565,0.0004944605119908471,0.0029424749275551443,0.011361857806779395,0.008794132501908775
3,0.002750730514526367,0.013195657730102539,0.37593291909175525,1.0,euclidean,2,distance,"{'n_neighbors': 2, 'metric': 'euclidean', 'weights': 'distance'}",79,0.38794989528571233,1.0,0.390204925575657,1.0,0.3600661465467493,1.0,0.3609470307294713,1.0,0.38049659732118646,1.0,0.001471955238871653,0.005736758887883398,0.013001971895879802,0.0
4,0.0017252445220947265,0.0075531482696533205,0.45304872751479175,0.7335885110562099,euclidean,3,uniform,"{'n_neighbors': 3, 'metric': 'euclidean', 'weights': 'uniform'}",65,0.44943958213761315,0.7339975573008144,0.4872772303864995,0.7324236176922096,0.42587493307722446,0.7366383124107542,0.445742978942954,0.7324350638362094,0.45690891302966763,0.7324480040410617,0.00028265402505467244,0.001087233364711133,0.019956484849449042,0.001640535304272732
5,0.001691436767578125,0.006837368011474609,0.45082112764702853,1.0,euclidean,3,distance,"{'n_neighbors': 3, 'metric': 'euclidean', 'weights': 'distance'}",67,0.4504732955769617,1.0,0.4831102852890877,1.0,0.42137308490079484,1.0,0.4383890744713338,1.0,0.4607598979969644,1.0,0.00022430288142511352,0.00024304385743749836,0.020800158711888665,0.0
6,0.0020452499389648437,0.00809164047241211,0.49842053851229784,0.6709527066656886,euclidean,5,uniform,"{'n_neighbors': 5, 'metric': 'euclidean', 'weights': 'uniform'}",57,0.4908690102990211,0.6670772197578927,0.5212166682950797,0.6633832111327248,0.48346460276314607,0.6820131667703305,0.48492495780229816,0.6701112720515763,0.5116274534019439,0.6721786636159193,0.0005030257224634421,0.0012316344769510432,0.015211327523688244,0.006274733807518487
7,0.002260780334472656,0.010046815872192383,0.4972480729197023,1.0,euclidean,5,distance,"{'n_neighbors': 5, 'metric': 'euclidean', 'weights': 'distance'}",59,0.49223677717415926,1.0,0.519781102451857,1.0,0.47820803356168284,1.0,0.4805799079939046,1.0,0.515434543416908,1.0,0.0011873171951649925,0.0022998153363086218,0.017343292852515124,0.0
8,0.0020573616027832033,0.011184501647949218,0.5108167191160217,0.6417364049546279,euclidean,7,uniform,"{'n_neighbors': 7, 'metric': 'euclidean', 'weights': 'uniform'}",51,0.5099477106289468,0.6370194529391477,0.542726040671756,0.6352257759306027,0.49456671223234083,0.6540269387182999,0.4963185127310703,0.642103670741792,0.510524619315994,0.6403061864432972,0.000841371962391347,0.0031341730437835897,0.0172818171052199,0.006601144687845534
9,0.001813793182373047,0.008320760726928712,0.5120707928079741,1.0,euclidean,7,distance,"{'n_neighbors': 7, 'metric': 'euclidean', 'weights': 'distance'}",45,0.5120545639478629,1.0,0.5433075483768557,1.0,0.4920087157117483,1.0,0.4961168744147507,1.0,0.516866261588653,1.0,0.00020123943848544983,0.0007993178116321661,0.018197506049923217,0.0
