,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_alpha,param_degree,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
56,0.4756788730621338,0.05834617614746094,0.5723495506123136,0.601034106570481,0.05,3,0.5,polynomial,"{'alpha': 0.05, 'gamma': 0.5, 'degree': 3, 'kernel': 'polynomial'}",64,0.576080784528324,0.6012197897888889,0.5925038638813707,0.5913226804360376,0.5405036772341048,0.6099567141686201,0.5707575977112511,0.6030121218355124,0.5819018297065176,0.5996592266233453,0.005359439157190687,0.0026638376698606024,0.017481753064478144,0.005996032712226483
57,0.6265725135803223,0.06701188087463379,0.570306814896284,0.605082840004029,0.05,3,0.7,polynomial,"{'alpha': 0.05, 'gamma': 0.7, 'degree': 3, 'kernel': 'polynomial'}",83,0.5775014726023198,0.6052847936185374,0.5857737577081279,0.5953398061170533,0.5382561059768047,0.6139872513317064,0.5668265819192315,0.6072614048311782,0.583176156274936,0.6035409441216694,0.06829671097986113,0.007781226850157937,0.017297221342099465,0.006022949830369979
58,0.5307653427124024,0.06029839515686035,0.567019099265563,0.6077941816097042,0.05,3,0.9,polynomial,"{'alpha': 0.05, 'gamma': 0.9, 'degree': 3, 'kernel': 'polynomial'}",106,0.5762784727547987,0.608207270352243,0.5787250805867696,0.5980268841765991,0.5361433515050843,0.6165478439497238,0.5613527722100997,0.6100535705392399,0.5825958192710632,0.6061353390307156,0.09284270526634149,0.0014175973941889177,0.017034196572210444,0.006000898980249641
59,0.6415468215942383,0.05884103775024414,0.5652563747095826,0.6088715836856741,0.05,3,1,polynomial,"{'alpha': 0.05, 'gamma': 1, 'degree': 3, 'kernel': 'polynomial'}",116,0.575113663251511,0.6094157983568566,0.5757836077872298,0.5990945698969519,0.5350831202928548,0.617556259483186,0.5584202308404722,0.611139813238318,0.5818812513758453,0.6071514774530582,0.13008360424790177,0.002631958593211543,0.016979596243339546,0.005990215233129038
60,0.4989192008972168,0.06096343994140625,0.566328929444308,0.5840481320694695,0.05,4,0.1,polynomial,"{'alpha': 0.05, 'gamma': 0.1, 'degree': 4, 'kernel': 'polynomial'}",109,0.5613892863715857,0.5855826234855265,0.5908968201079532,0.5749860002174948,0.5399335875999236,0.5910998571753769,0.5671369185052313,0.5853765041441359,0.5722880346368466,0.5831956753248131,0.005102630596428591,0.0018574554045370025,0.016497631208430747,0.005228670566177908
61,0.5231702327728271,0.0641092300415039,0.5753819652428674,0.6052249137138437,0.05,4,0.3,polynomial,"{'alpha': 0.05, 'gamma': 0.3, 'degree': 4, 'kernel': 'polynomial'}",33,0.5779158545081982,0.6054550757476257,0.5965062559780041,0.5962648393333071,0.548598484105774,0.6127895739524667,0.5672718168266278,0.608221158641199,0.5866174147957335,0.6033939208946203,0.028259715342368256,0.0012792477455111368,0.016504671760934897,0.005475217079917409
62,0.5703036308288574,0.06656746864318848,0.5690623137695423,0.6124817033540726,0.05,4,0.5,polynomial,"{'alpha': 0.05, 'gamma': 0.5, 'degree': 4, 'kernel': 'polynomial'}",92,0.5737812763372692,0.6127403140430829,0.5926640650666358,0.6027447106379603,0.5449912482497667,0.6209899728006505,0.5513729922770514,0.615410527040719,0.5825019869169887,0.6105229922479505,0.05835931666925099,0.006706133933952909,0.018178362832981878,0.00599468286070868
63,0.5264391899108887,0.06486320495605469,0.5608301699664674,0.617757727705437,0.05,4,0.7,polynomial,"{'alpha': 0.05, 'gamma': 0.7, 'degree': 4, 'kernel': 'polynomial'}",134,0.5634303156234621,0.6184749461909027,0.5961582051866408,0.6072526655186954,0.5338731109233361,0.6268247009357879,0.5411966229693734,0.6206061105016057,0.5694925951295245,0.6156302153801934,0.024296721769357998,0.004596723790465259,0.022099898821501093,0.006414364048145002
64,0.4931161880493164,0.059916210174560544,0.5557315440335205,0.622534010028215,0.05,4,0.9,polynomial,"{'alpha': 0.05, 'gamma': 0.9, 'degree': 4, 'kernel': 'polynomial'}",146,0.5533177015523695,0.6233200456326886,0.6090629731531466,0.61164164169195,0.5223645654591627,0.6317850893692558,0.5381947985214016,0.6256105680377397,0.5557176814815221,0.6203127054094403,0.009477470349434493,0.0019483116831382468,0.029226566209441498,0.0066218337688885125
65,0.47371659278869627,0.06057925224304199,0.5532784988605188,0.6247302487052984,0.05,4,1,polynomial,"{'alpha': 0.05, 'gamma': 1, 'degree': 4, 'kernel': 'polynomial'}",153,0.5491741116784659,0.6253571974209374,0.6127058857005487,0.6137934804726284,0.5170137618220532,0.6340112092226302,0.5379598850793414,0.627961336189713,0.5495388500221852,0.6225280202205835,0.0023927400318521,0.00250373794569202,0.03197572940483063,0.006654801707373157
